Domain,SDOH_Topic,Variable_Name,Year
2. Economic context,Income,ACS_MEDIAN_HH_INC_MULTI,2010
2. Economic context,Income,ACS_MEDIAN_HH_INC_NHPI,2010
2. Economic context,Income,ACS_MEDIAN_HH_INC_OTHER,2010
2. Economic context,Income,ACS_MEDIAN_HH_INC_WHITE,2010
2. Economic context,Income,ACS_MEDIAN_HH_INC,2010
2. Economic context,Income,ACS_MEDIAN_INC_F,2010
2. Economic context,Income,ACS_MEDIAN_INC_M,2010
2. Economic context,Income,ACS_MEDIAN_NONVET_INC,2010
2. Economic context,Income,ACS_MEDIAN_VET_INC,2010
2. Economic context,Poverty,ACS_PCT_INC50_ABOVE65,2010
2. Economic context,Income,ACS_PCT_INC50_BELOW17,2010
2. Economic context,Income,ACS_PCT_HH_INC_10000,2010
2. Economic context,Income,ACS_PCT_HH_INC_100000,2010
2. Economic context,Income,ACS_PCT_HH_INC_14999,2010
2. Economic context,Income,ACS_PCT_HH_INC_24999,2010
2. Economic context,Income,ACS_PCT_HH_INC_49999,2010
2. Economic context,Income,ACS_PCT_HH_INC_99999,2010
2. Economic context,Poverty,ACS_PCT_INC50,2010
2. Economic context,Poverty,ACS_PCT_PERSON_INC_100_124,2010
2. Economic context,Poverty,ACS_PCT_PERSON_INC_125_199,2010
2. Economic context,Poverty,ACS_PCT_PERSON_INC_ABOVE200,2010
2. Economic context,Poverty,ACS_PCT_PERSON_INC_BELOW99,2010
2. Economic context,Income,ACS_PER_CAPITA_INC,2010
2. Economic context,Poverty,ACS_PCT_POV_AIAN,2010
2. Economic context,Poverty,ACS_PCT_POV_ASIAN,2010
2. Economic context,Poverty,ACS_PCT_POV_BLACK,2010
2. Economic context,Poverty,ACS_PCT_POV_HISPANIC,2010
2. Economic context,Poverty,ACS_PCT_POV_MULTI,2010
2. Economic context,Poverty,ACS_PCT_POV_NHPI,2010
2. Economic context,Poverty,ACS_PCT_POV_OTHER,2010
2. Economic context,Poverty,ACS_PCT_POV_WHITE,2010
2. Economic context,Poverty,ACS_PCT_HH_1FAM_FOOD_STMP,2010
2. Economic context,Poverty,ACS_PCT_HH_FOOD_STMP,2010
2. Economic context,Poverty,ACS_PCT_HH_PUB_ASSIST,2010
2. Economic context,Poverty,ACS_PCT_HH_FOOD_STMP_BLW_POV,2010
2. Economic context,Poverty,ACS_PCT_HH_NO_FD_STMP_BLW_POV,2010
3. Education,Attainment,ACS_PCT_COLLEGE_ASSOCIATE_DGR,2010
3. Education,Attainment,ACS_PCT_BACHELOR_DGR,2010
3. Education,Attainment,ACS_PCT_NO_WORK_NO_SCHL_16_19,2010
3. Education,Attainment,ACS_PCT_GRADUATE_DGR,2010
3. Education,Attainment,ACS_PCT_HS_GRADUATE,2010
3. Education,Attainment,ACS_PCT_LT_HS,2010
3. Education,Attainment,ACS_PCT_POSTHS_ED,2010
3. Education,Attainment,ACS_PCT_VET_BACHELOR,2010
3. Education,Attainment,ACS_PCT_VET_COLLEGE,2010
3. Education,Attainment,ACS_PCT_VET_HS,2010
4. Physical infrastructure,Housing,ACS_MEDIAN_HOME_VALUE,2010
4. Physical infrastructure,Housing,ACS_MEDIAN_RENT,2010
4. Physical infrastructure,Housing,ACS_MDN_OWNER_COST_MORTGAGE,2010
4. Physical infrastructure,Housing,ACS_MDN_OWNER_COST_NO_MORTG,2010
4. Physical infrastructure,Housing,ACS_MEDIAN_YEAR_BUILT,2010
4. Physical infrastructure,Housing,ACS_PCT_10UNITS,2010
4. Physical infrastructure,Housing,ACS_PCT_1UP_OWNER_1ROOM,2010
4. Physical infrastructure,Housing,ACS_PCT_1UP_PERS_1ROOM,2010
4. Physical infrastructure,Housing,ACS_PCT_1UP_RENT_1ROOM,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_BUILT_1979,2010
4. Physical infrastructure,Migration,ACS_PCT_DIF_STATE,2010
4. Physical infrastructure,Housing,ACS_PCT_GRP_QRT,2010
1. Social context,Living conditions,ACS_PCT_HH_1PERS,2010
1. Social context,Living conditions,ACS_PCT_HH_ABOVE65,2010
1. Social context,Living conditions,ACS_PCT_HH_ALONE_ABOVE65,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_NO_FUEL,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_UTILITY_GAS,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_BOT_TANK_LP_GAS,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_OIL,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_WOOD,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_COAL,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_OTHER,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_ELEC,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_SOLAR,2010
4. Physical infrastructure,Migration,ACS_PCT_IN_COUNTY_MOVE,2010
4. Physical infrastructure,Migration,ACS_PCT_IN_STATE_MOVE,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_MOBILE_HOME,2010
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU,2010
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU_COST_30PCT,2010
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU_COST_50PCT,2010
4. Physical infrastructure,Housing,ACS_PCT_OWNER_HU_CHILD,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_KITCHEN,2010
4. Physical infrastructure,Housing,ACS_PCT_HU_PLUMBING,2010
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_COST_30PCT,2010
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_COST_50PCT,2010
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU,2010
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_ABOVE65,2010
4. Physical infrastructure,Housing,ACS_PCT_RENTER_HU_CHILD,2010
4. Physical infrastructure,Housing,ACS_PCT_VACANT_HU,2010
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_15MIN,2010
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_29MIN,2010
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_59MIN,2010
4. Physical infrastructure,Transportation,ACS_PCT_COMMT_60MINUP,2010
4. Physical infrastructure,Transportation,ACS_PCT_HU_NO_VEH,2010
4. Physical infrastructure,Transportation,ACS_PCT_WORK_NO_CAR,2010
4. Physical infrastructure,Transportation,ACS_PCT_DRIVE_2WORK,2010
4. Physical infrastructure,Transportation,ACS_PCT_PUBL_TRANSIT,2010
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_15MIN,2010
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_29MIN,2010
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_59MIN,2010
4. Physical infrastructure,Transportation,ACS_PCT_PUB_COMMT_60MINUP,2010
4. Physical infrastructure,Transportation,ACS_PCT_TAXICAB_2WORK,2010
4. Physical infrastructure,Transportation,ACS_PCT_WALK_2WORK,2010
1. Social context,Socioeconomic Disadvantage Indices,CDCSVI_RPL_THEME1_SOCIECO,2010
1. Social context,Socioeconomic Disadvantage Indices,CDCSVI_RPL_THEME2_HH_COMP,2010
1. Social context,Socioeconomic Disadvantage Indices,CDCSVI_RPL_THEME3_MINO,2010
1. Social context,Socioeconomic Disadvantage Indices,CDCSVI_RPL_THEMES_ALL,2010
1. Social context,Socioeconomic Disadvantage Indices,CDCSVI_RPL_THEME4_HH_TRANS,2010
6. Geography,Geography,CEN_AREALAND_SQM_TRACT,2010
6. Geography,Geography,CEN_POPDENSITY_TRACT,2010
6. Geography,Urban/rural codes,ERS_RUCA1_2010,2010
6. Geography,Urban/rural codes,ERS_RUCA2_2010,2010
4. Physical infrastructure,Food access,FARA_TRACT_LILA_1_10,2010
4. Physical infrastructure,Food access,FARA_TRACT_LILA_1_20,2010
4. Physical infrastructure,Food access,FARA_TRACT_LILA_HALF_10,2010
4. Physical infrastructure,Food access,FARA_TRACT_LILA_VEHICLE_20,2010
4. Physical infrastructure,Food access,FARA_TRACT_URBANICITY,2010
4. Physical infrastructure,Food access,FARA_TOT_POP_DENOM,2010
2. Economic Context,Income,OPP_INCAR_ASN_F_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_F_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_F_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_F_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_F_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_M_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_M_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_M_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_M_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_M_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_F_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_F_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_F_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_F_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_F_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_M_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_M_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_M_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_M_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_BLK_M_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_F_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_F_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_F_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_F_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_F_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_M_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_M_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_M_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_M_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_HSP_M_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_F_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_F_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_F_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_F_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_F_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_M_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_M_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_M_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_M_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_NAM_M_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_F_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_F_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_F_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_F_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_F_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_M_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_M_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_M_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_M_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_OTHER_M_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_F_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_F_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_F_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_F_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_F_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_M_HH_100PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_M_HH_1PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_M_HH_25PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_M_HH_50PT,2010
2. Economic Context,Income,OPP_INCAR_WHT_M_HH_75PT,2010
2. Economic Context,Income,OPP_INCAR_ASN_F_N,2010
2. Economic Context,Income,OPP_INCAR_ASN_M_N,2010
2. Economic Context,Income,OPP_INCAR_BLK_F_N,2010
2. Economic Context,Income,OPP_INCAR_BLK_M_N,2010
2. Economic Context,Income,OPP_INCAR_HSP_F_N,2010
2. Economic Context,Income,OPP_INCAR_HSP_M_N,2010
2. Economic Context,Income,OPP_INCAR_NAM_F_N,2010
2. Economic Context,Income,OPP_INCAR_NAM_M_N,2010
2. Economic Context,Income,OPP_INCAR_OTHER_F_N,2010
2. Economic Context,Income,OPP_INCAR_OTHER_M_N,2010
2. Economic Context,Income,OPP_INCAR_WHT_F_N,2010
2. Economic Context,Income,OPP_INCAR_WHT_M_N,2010
4. Physical infrastructure,Environment,WUSTL_AVG_PM25,2010
5. Healthcare context,Characteristics of health care facilities,HRSA_MUA_CENSUS_TRACT,2010
5. Healthcare context,Distance to provider,POS_DIST_ED_TRACT,2010
5. Healthcare context,Distance to provider,POS_DIST_MEDSURG_ICU_TRACT,2010
5. Healthcare context,Distance to provider,POS_DIST_TRAUMA_TRACT,2010
5. Healthcare context,Distance to provider,POS_DIST_PED_ICU_TRACT,2010
5. Healthcare context,Distance to provider,POS_DIST_OBSTETRICS_TRACT,2010
5. Healthcare context,Distance to provider,POS_DIST_CLINIC_TRACT,2010
5. Healthcare context,Distance to provider,POS_DIST_ALC_TRACT,2010
6. Geography,Geography,CEN_AIAN_NH_IND,2010
Identifier,,YEAR,2011
6. Geography,,TRACTFIPS,2011
6. Geography,,COUNTYFIPS,2011
6. Geography,,STATEFIPS,2011
6. Geography,,STATE,2011
6. Geography,,COUNTY,2011
6. Geography,,REGION,2011
6. Geography,,TERRITORY,2011
1. Social context,Demographics,ACS_TOT_POP_WT,2011
1. Social context,Demographics,ACS_TOT_POP_US_ABOVE1,2011
1. Social context,Demographics,ACS_TOT_POP_ABOVE5,2011
1. Social context,Demographics,ACS_TOT_POP_ABOVE15,2011
1. Social context,Demographics,ACS_TOT_POP_ABOVE16,2011
1. Social context,Demographics,ACS_TOT_POP_16_19,2011
1. Social context,Demographics,ACS_TOT_POP_ABOVE25,2011
1. Social context,Demographics,ACS_TOT_CIVIL_POP_ABOVE18,2011
1. Social context,Demographics,ACS_TOT_CIVIL_VET_POP_ABOVE25,2011
1. Social context,Demographics,ACS_TOT_OWN_CHILD_BELOW17,2011
2. Economic context,Employment,ACS_TOT_CIVIL_EMPLOY_POP,2011
2. Economic context,Employment,ACS_TOT_WORKER_HH,2011
2. Economic context,Employment,ACS_TOT_CIVILIAN_LABOR,2011
2. Economic context,Employment,ACS_TOT_WORKER_NWFH,2011
2. Economic context,Poverty,ACS_TOT_POP_POV,2011
1. Social context,Living conditions,ACS_TOT_GRANDCHILDREN_GP,2011
4. Physical infrastructure,Housing,ACS_TOT_HU,2011
1. Social context,Demographics,ACS_TOT_HH,2011
1. Social context,Demographics,ACS_AVG_HH_SIZE,2011
1. Social context,Demographics,ACS_TOT_CIVIL_VET_POP,2011
1. Social context,Demographics,ACS_PCT_FEMALE,2011
1. Social context,Demographics,ACS_PCT_MALE,2011
1. Social context,Immigration,ACS_PCT_CTZ_NATURALIZED,2011
1. Social context,Immigration,ACS_PCT_CTZ_NONUS_BORN,2011
1. Social context,Immigration,ACS_PCT_CTZ_US_BORN,2011
1. Social context,Immigration,ACS_PCT_FOREIGN_BORN,2011
1. Social context,Immigration,ACS_PCT_NON_CITIZEN,2011
1. Social context,Immigration,ACS_PCT_NONCTN_1990,2011
1. Social context,Immigration,ACS_PCT_NONCTN_1999,2011
1. Social context,Immigration,ACS_PCT_NONCTN_2000,2011
1. Social context,Demographics,ACS_PCT_API_LANG,2011
1. Social context,Demographics,ACS_PCT_ENGL_NOT_ALL,2011
1. Social context,Demographics,ACS_PCT_ENGL_NOT_WELL,2011
1. Social context,Demographics,ACS_PCT_ENGL_VERY_WELL,2011
1. Social context,Demographics,ACS_PCT_ENGL_WELL,2011
1. Social context,Demographics,ACS_PCT_ENGLISH,2011
1. Social context,Demographics,ACS_PCT_HH_LIMIT_ENGLISH,2011
1. Social context,Demographics,ACS_PCT_OTH_EURP,2011
1. Social context,Demographics,ACS_PCT_OTH_LANG,2011
1. Social context,Demographics,ACS_PCT_SPANISH,2011
1. Social context,Demographics,ACS_PCT_GULFWAR_1990_2001,2011
1. Social context,Demographics,ACS_PCT_GULFWAR_2001,2011
1. Social context,Demographics,ACS_PCT_GULFWAR_VIETNAM,2011
1. Social context,Demographics,ACS_PCT_VET,2011
1. Social context,Demographics,ACS_PCT_VIETNAM,2011
1. Social context,Demographics,ACS_MEDIAN_AGE,2011
1. Social context,Demographics,ACS_MEDIAN_AGE_FEMALE,2011
1. Social context,Demographics,ACS_MEDIAN_AGE_MALE,2011
1. Social context,Demographics,ACS_PCT_AGE_0_4,2011
1. Social context,Demographics,ACS_PCT_AGE_5_9,2011
1. Social context,Demographics,ACS_PCT_AGE_10_14,2011
1. Social context,Demographics,ACS_PCT_AGE_15_17,2011
1. Social context,Demographics,ACS_PCT_AGE_0_17,2011
1. Social context,Demographics,ACS_PCT_AGE_18_29,2011
1. Social context,Demographics,ACS_PCT_AGE_18_44,2011
1. Social context,Demographics,ACS_PCT_AGE_30_44,2011
1. Social context,Demographics,ACS_PCT_AGE_45_64,2011
1. Social context,Demographics,ACS_PCT_AGE_50_64,2011
1. Social context,Demographics,ACS_PCT_AGE_ABOVE65,2011
1. Social context,Demographics,ACS_PCT_AGE_ABOVE80,2011
1. Social context,Demographics,ACS_PCT_AIAN,2011
1. Social context,Demographics,ACS_PCT_AIAN_FEMALE,2011
1. Social context,Demographics,ACS_PCT_AIAN_MALE,2011
1. Social context,Demographics,ACS_PCT_AIAN_NONHISP,2011
1. Social context,Demographics,ACS_PCT_ASIAN,2011
1. Social context,Demographics,ACS_PCT_ASIAN_FEMALE,2011
1. Social context,Demographics,ACS_PCT_ASIAN_MALE,2011
1. Social context,Demographics,ACS_PCT_ASIAN_NONHISP,2011
1. Social context,Demographics,ACS_PCT_BLACK,2011
1. Social context,Demographics,ACS_PCT_BLACK_FEMALE,2011
1. Social context,Demographics,ACS_PCT_BLACK_MALE,2011
1. Social context,Demographics,ACS_PCT_BLACK_NONHISP,2011
1. Social context,Demographics,ACS_PCT_HISP_FEMALE,2011
1. Social context,Demographics,ACS_PCT_HISP_MALE,2011
1. Social context,Demographics,ACS_PCT_HISPANIC,2011
1. Social context,Demographics,ACS_PCT_MULT_RACE,2011
1. Social context,Demographics,ACS_PCT_MULT_RACE_FEMALE,2011
1. Social context,Demographics,ACS_PCT_MULT_RACE_MALE,2011
1. Social context,Demographics,ACS_PCT_MULT_RACE_NONHISP,2011
1. Social context,Demographics,ACS_PCT_NHPI,2011
1. Social context,Demographics,ACS_PCT_NHPI_FEMALE,2011
1. Social context,Demographics,ACS_PCT_NHPI_MALE,2011
1. Social context,Demographics,ACS_PCT_NHPI_NONHISP,2011
1. Social context,Demographics,ACS_PCT_OTHER_FEMALE,2011
1. Social context,Demographics,ACS_PCT_OTHER_MALE,2011
1. Social context,Demographics,ACS_PCT_OTHER_NONHISP,2011
1. Social context,Demographics,ACS_PCT_OTHER_RACE,2011
1. Social context,Demographics,ACS_PCT_WHITE,2011
1. Social context,Demographics,ACS_PCT_WHITE_FEMALE,2011
1. Social context,Demographics,ACS_PCT_WHITE_MALE,2011
1. Social context,Demographics,ACS_PCT_WHITE_NONHISP,2011
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_WHITE,2011
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_BLACK,2011
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_AIAN,2011
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_ASIAN,2011
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_NHPI,2011
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_OTHER,2011
1. Social context,Demographics,ACS_PCT_HOUSEHOLDER_MULT,2011
1. Social context,Demographics,ACS_PCT_AIAN_COMB,2011
1. Social context,Demographics,ACS_PCT_ASIAN_COMB,2011
1. Social context,Demographics,ACS_PCT_BLACK_COMB,2011
1. Social context,Demographics,ACS_PCT_NHPI_COMB,2011
1. Social context,Demographics,ACS_PCT_WHITE_COMB,2011
1. Social context,Living conditions,ACS_PCT_CHILD_1FAM,2011
1. Social context,Living conditions,ACS_PCT_CHILDREN_GRANDPARENT,2011
1. Social context,Living conditions,ACS_PCT_GRANDP_RESPS_NO_P,2011
1. Social context,Living conditions,ACS_PCT_GRANDP_RESPS_P,2011
1. Social context,Living conditions,ACS_PCT_GRANDP_NO_RESPS,2011
1. Social context,Living conditions,ACS_PCT_HH_KID_1PRNT,2011
1. Social context,Demographics,ACS_PCT_DIVORCED_F,2011
1. Social context,Demographics,ACS_PCT_DIVORCED_M,2011
1. Social context,Demographics,ACS_PCT_MARRIED_SP_AB_F,2011
1. Social context,Demographics,ACS_PCT_MARRIED_SP_AB_M,2011
1. Social context,Demographics,ACS_PCT_MARRIED_SP_PR_F,2011
1. Social context,Demographics,ACS_PCT_MARRIED_SP_PR_M,2011
1. Social context,Demographics,ACS_PCT_NVR_MARRIED_F,2011
1. Social context,Demographics,ACS_PCT_NVR_MARRIED_M,2011
1. Social context,Demographics,ACS_PCT_WIDOWED_F,2011
1. Social context,Demographics,ACS_PCT_WIDOWED_M,2011
1. Social context,Demographics,ACS_PCT_SAME_SEX_UNMRD_PRTNR,2011
2. Economic context,Employment,ACS_PCT_ADMIN,2011
2. Economic context,Employment,ACS_PCT_ARMED_FORCES,2011
2. Economic context,Employment,ACS_PCT_ART,2011
2. Economic context,Employment,ACS_PCT_CONSTRUCT,2011
2. Economic context,Employment,ACS_PCT_EDUC,2011
2. Economic context,Employment,ACS_PCT_EMPLOYED,2011
2. Economic context,Employment,ACS_PCT_FINANCE,2011
2. Economic context,Employment,ACS_PCT_GOVT,2011
2. Economic context,Employment,ACS_PCT_INFORM,2011
2. Economic context,Employment,ACS_PCT_MANUFACT,2011
2. Economic context,Employment,ACS_PCT_NATURE,2011
2. Economic context,Employment,ACS_PCT_NOT_LABOR,2011
2. Economic context,Employment,ACS_PCT_OTHER,2011
2. Economic context,Employment,ACS_PCT_PROFESS,2011
2. Economic context,Employment,ACS_PCT_PVT_NONPROFIT,2011
2. Economic context,Employment,ACS_PCT_PVT_PROFIT,2011
2. Economic context,Employment,ACS_PCT_RETAIL,2011
2. Economic context,Employment,ACS_PCT_TRANSPORT,2011
2. Economic context,Employment,ACS_PCT_UNEMPLOY,2011
2. Economic context,Employment,ACS_PCT_VET_LABOR_FORCE_18_64,2011
2. Economic context,Employment,ACS_PCT_VET_UNEMPL_18_64,2011
2. Economic context,Employment,ACS_PCT_WHOLESALE,2011
2. Economic context,Employment,ACS_PCT_WORK_RES_F,2011
2. Economic context,Employment,ACS_PCT_WORK_RES_M,2011
2. Economic context,Income,ACS_GINI_INDEX,2011
2. Economic context,Income,ACS_MDN_GRNDPRNT_NO_PRNT_INC,2011
2. Economic context,Income,ACS_MDN_GRNDPRNT_INC,2011
2. Economic context,Income,ACS_MEDIAN_HH_INC_AIAN,2011
2. Economic context,Income,ACS_MEDIAN_HH_INC_ASIAN,2011
2. Economic context,Income,ACS_MEDIAN_HH_INC_BLACK,2011
2. Economic context,Income,ACS_MEDIAN_HH_INC_HISP,2011
2. Economic context,Income,ACS_MEDIAN_HH_INC_MULTI,2011
2. Economic context,Income,ACS_MEDIAN_HH_INC_NHPI,2011
2. Economic context,Income,ACS_MEDIAN_HH_INC_OTHER,2011
